vendor,item_name,size,category,material_class,unit,source_file,notes,price,price_basis
T&M Supply,Honey Yellow,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Honey Yellow,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Honey Yellow,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Icicle,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Imperial White,#3-#5,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Indian Corn,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Bianco Verona,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Bianco Verona,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Bianco Verona,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Black,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Black,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Black,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Black Tumbled,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Black Tumbled,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Black Tumbled,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Blue Bardiglio,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Blue Bardiglio,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Blue Bardiglio,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Botticino,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Botticino,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Botticino,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Breccia Aurora,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Breccia Aurora,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Breccia Aurora,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Breccia Pernice,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Breccia Pernice,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Breccia Pernice,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Calacatta,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Calacatta,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Calacatta,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Grigio Venato,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Grigio Venato,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Grigio Venato,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Occhialino,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Occhialino,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Occhialino,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Red Levanto,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Red Levanto,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Red Levanto,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Red Verona,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Red Verona,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Red Verona,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Rose,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Rose,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Rose,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Rosso Arabescato,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Rosso Arabescato,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Rosso Arabescato,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Verde Alpi,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Verde Alpi,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Verde Alpi,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian White,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,20.95,FOB Baltimore
T&M Supply,Italian White,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,20.95,FOB Baltimore
T&M Supply,Italian White,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,20.95,FOB Baltimore
T&M Supply,Italian White Tumbled,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian White Tumbled,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian White Tumbled,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Yellow Siena,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Yellow Siena,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Yellow Siena,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Yellow Verona,#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Yellow Verona,#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Italian Yellow Verona,#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Ivory Botticino,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Ivory Botticino,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Ivory Botticino,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Jade,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Jade,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Jade,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Jersey Cream,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Jersey Cream,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Jersey Cream,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Lavender,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Lavender,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Lavender,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Lemon Ice,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Lemon Ice,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Lemon Ice,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Madoc White,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Madoc White,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Madoc White,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Marble White 200,200,filler,fines,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Metallic Iridescent,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Micro Blend Base Aggregate,Micro Blend,filler,fines,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Midnight Blue (ASG),#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Midnight Blue (ASG),#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Midnight Blue (ASG),#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Midnight Blue (LZ),#0,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Midnight Blue (LZ),#1,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Midnight Blue (LZ),#2,marble,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Midnight Blues,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Missouri Botticino,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Missouri Botticino,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Missouri Botticino,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Misty Grey,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Misty Grey,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Misty Grey,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mocha,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mocha,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mocha,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mojito,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mother of Pearl Classic,1,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,137.75,per pallet
T&M Supply,Mother of Pearl Classic,2,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,137.75,per pallet
T&M Supply,Mother of Pearl Classic,3,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,137.75,per pallet
T&M Supply,Mother of Pearl FW,1,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mother of Pearl FW,2,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mother of Pearl FW,3,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mount Airy,#0,specialty,hard_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mount Airy,#1,specialty,hard_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Mount Airy,#2,specialty,hard_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Nasturtium,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Nero MOP,#0,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Nero MOP,#1,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Nero MOP,#2,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,New Royal Green,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,New Royal Green,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,New Royal Green,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Oceania MOP,#0,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Oceania MOP,#1,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Oceania MOP,#2,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,One-Sided Mirror (UC),#00,mirror,00_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Onyx,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Onyx,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Onyx,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Onyx Yellow,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Onyx Yellow,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Onyx Yellow,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Oxblood Red,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Oxblood Red,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Oxblood Red,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pacific Abalone,#0,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pacific Abalone,#1,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pacific Abalone,#2,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pacific Clear Glass,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,34.0,bag price
T&M Supply,Pacific Clear Glass,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,34.0,bag price
T&M Supply,Pacific Clear Glass,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,34.0,bag price
T&M Supply,Pacific One-Sided Mirror,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pacific One-Sided Mirror,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pacific One-Sided Mirror,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Peachy Pink,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Peachy Pink,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Peachy Pink,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pearl Gray,#3-#5,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pepper Harvest,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,18.7,FOB Baltimore
T&M Supply,Pepper Harvest,#00,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pepper Harvest,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,16.3,FOB Baltimore
T&M Supply,Pepper Harvest,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,16.3,FOB Baltimore
T&M Supply,Pepper Harvest,#3-#5,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Persian Cream,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Persian Cream,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Persian Cream,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Philly Red,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Philly Red,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Philly Red,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pink Cream,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pink Cream,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pink Cream,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Plate Glass (ASG),#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,34.75,FOB Garden Grove
T&M Supply,Plate Glass (ASG),#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,34.75,FOB Garden Grove
T&M Supply,Plate Glass (ASG),#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,34.75,FOB Garden Grove
T&M Supply,Plate Glass (SM),#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Plate Glass (SM),#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Plate Glass (SM),#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Polar White,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Polar White,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Polar White,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pool Mix,Pool Mix,filler,fines,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Porcelain (UC),#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Porcelain (UC),#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Porcelain (UC),#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pure White,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pure White,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Pure White,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Rebel Grey,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Rebel Grey,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Rebel Grey,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Red Opal,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Relish,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sage Green,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sage Green,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sage Green,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Salmon,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Salmon,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Salmon,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sea Kelp,#1,glass,art_glass,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Shamrock,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Shamrock,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Shamrock,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sierra White,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sierra White,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sierra White,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sky Blue,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sky Blue,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sky Blue,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Smoke Gray,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Smoke Gray,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Smoke Gray,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Smokey Grey,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Smokey Grey,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Smokey Grey,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,SoCal One-Sided Mirror,#0,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,SoCal One-Sided Mirror,#1,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,SoCal One-Sided Mirror,#2,glass,recycled_aggregate,bag or lb,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Southern MOP,#0,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,56.5,bag price
T&M Supply,Southern MOP,#1,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,56.5,bag price
T&M Supply,Southern MOP,#2,specialty,imported_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,Subset from visible parsed pages only,56.5,bag price
T&M Supply,Stormy Black,#0,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Stormy Black,#1,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Stormy Black,#2,marble,aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sunflower Yellow,#0,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sunflower Yellow,#1,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
T&M Supply,Sunflower Yellow,#2,marble,turkish_aggregate,50lb bag,Terroxy Price Guide 03.12.24.pdf,,,
